date	symbol	startTime	endTime	session	magic	priceBreakLevel_c1c2	priceStart	priceEnd	priceDiff	profit	type	reason	volume	bothComments	level	tp	sl	MFE	MAE	mfeCandle	maeCandle	MFEp	MAEp	MFE_c6	MAE_c6	MFE_c11	MAE_c11	MFE_c16	MAE_c16	SL4_c	TP6c	SL6c	TP8c	SL8c	TP10c	SL10c	TP12c	SL12c	3c_30c_level_breakevenC	gapFillPc_at_tradeOpenTime	openGap_info	PD_trend	dayBrokePDH	dayBrokePDL	referencePointsAbove	referencePointsBelow	levelTag	levelCats
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:35:17	RTH	25254340107001210	1.9	6818.3	6806.0	12.3	2.26	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 06.0 28.0 18.0| tp 6806.0	6819.0	6806.0	6828.0	6804.2	6821.5	8	4	-3.20	14.10	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:28:01	RTH	25255340107000604	1.9	6818.3	6811.8	6.5	1.20	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 12.0 22.0 18.0| tp 6812.0	6819.0	6812.0	6822.0	6811.0	6817.1	1	1	1.20	7.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:28:01	RTH	25255340107000606	1.9	6818.3	6811.8	6.5	1.20	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 12.0 24.0 18.0| tp 6812.0	6819.0	6812.0	6824.0	6811.0	6817.1	1	1	1.20	7.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:28:01	RTH	25255340107000608	1.9	6818.3	6811.8	6.5	1.20	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 12.0 26.0 18.0| tp 6812.0	6819.0	6812.0	6826.0	6811.0	6817.1	1	1	1.20	7.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:28:01	RTH	25255340107000610	1.9	6818.3	6811.8	6.5	1.20	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 12.0 28.0 18.0| tp 6812.0	6819.0	6812.0	6828.0	6811.0	6817.1	1	1	1.20	7.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:30:29	RTH	25255340107000804	1.9	6818.3	6809.8	8.5	1.57	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 10.0 22.0 18.0| tp 6810.0	6819.0	6810.0	6822.0	6807.0	6817.1	3	1	1.20	11.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:30:29	RTH	25255340107000806	1.9	6818.3	6809.8	8.5	1.57	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 10.0 24.0 18.0| tp 6810.0	6819.0	6810.0	6824.0	6807.0	6817.1	3	1	1.20	11.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:30:29	RTH	25255340107000808	1.9	6818.3	6809.8	8.5	1.57	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 10.0 26.0 18.0| tp 6810.0	6819.0	6810.0	6826.0	6807.0	6817.1	3	1	1.20	11.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:30:29	RTH	25255340107000810	1.9	6818.3	6809.8	8.5	1.57	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 10.0 28.0 18.0| tp 6810.0	6819.0	6810.0	6828.0	6807.0	6817.1	3	1	1.20	11.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:30:31	RTH	25255340107001004	1.9	6818.3	6807.9	10.4	1.89	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 08.0 22.0 18.0| tp 6808.0	6819.0	6808.0	6822.0	6807.0	6817.1	3	1	1.20	11.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:30:31	RTH	25255340107001006	1.9	6818.3	6807.9	10.4	1.89	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 08.0 24.0 18.0| tp 6808.0	6819.0	6808.0	6824.0	6807.0	6817.1	3	1	1.20	11.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:30:31	RTH	25255340107001008	1.9	6818.3	6807.9	10.4	1.89	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 08.0 26.0 18.0| tp 6808.0	6819.0	6808.0	6826.0	6807.0	6817.1	3	1	1.20	11.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:30:31	RTH	25255340107001010	1.9	6818.3	6807.9	10.4	1.89	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 08.0 28.0 18.0| tp 6808.0	6819.0	6808.0	6828.0	6807.0	6817.1	3	1	1.20	11.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:35:17	RTH	25255340107001206	1.9	6818.3	6806.0	12.3	2.26	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 06.0 24.0 18.0| tp 6806.0	6819.0	6806.0	6824.0	6804.2	6821.5	8	4	-3.20	14.10	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:35:17	RTH	25255340107001208	1.9	6818.3	6806.0	12.3	2.26	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 06.0 26.0 18.0| tp 6806.0	6819.0	6806.0	6826.0	6804.2	6821.5	8	4	-3.20	14.10	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:35:17	RTH	25255340107001210	1.9	6818.3	6806.0	12.3	2.26	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 06.0 28.0 18.0| tp 6806.0	6819.0	6806.0	6828.0	6804.2	6821.5	8	4	-3.20	14.10	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:28:01	RTH	25258340107000604	1.9	6818.3	6811.8	6.5	1.20	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 12.0 22.0 18.0| tp 6812.0	6819.0	6812.0	6822.0	6811.0	6817.1	1	1	1.20	7.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:28:01	RTH	25258340107000606	1.9	6818.3	6811.8	6.5	1.20	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 12.0 24.0 18.0| tp 6812.0	6819.0	6812.0	6824.0	6811.0	6817.1	1	1	1.20	7.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:28:01	RTH	25258340107000608	1.9	6818.3	6811.8	6.5	1.20	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 12.0 26.0 18.0| tp 6812.0	6819.0	6812.0	6826.0	6811.0	6817.1	1	1	1.20	7.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:28:01	RTH	25258340107000610	1.9	6818.3	6811.8	6.5	1.20	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 12.0 28.0 18.0| tp 6812.0	6819.0	6812.0	6828.0	6811.0	6817.1	1	1	1.20	7.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:30:29	RTH	25258340107000804	1.9	6818.3	6809.8	8.5	1.57	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 10.0 22.0 18.0| tp 6810.0	6819.0	6810.0	6822.0	6807.0	6817.1	3	1	1.20	11.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:30:29	RTH	25258340107000806	1.9	6818.3	6809.8	8.5	1.57	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 10.0 24.0 18.0| tp 6810.0	6819.0	6810.0	6824.0	6807.0	6817.1	3	1	1.20	11.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:30:29	RTH	25258340107000808	1.9	6818.3	6809.8	8.5	1.57	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 10.0 26.0 18.0| tp 6810.0	6819.0	6810.0	6826.0	6807.0	6817.1	3	1	1.20	11.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:30:29	RTH	25258340107000810	1.9	6818.3	6809.8	8.5	1.57	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 10.0 28.0 18.0| tp 6810.0	6819.0	6810.0	6828.0	6807.0	6817.1	3	1	1.20	11.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:30:31	RTH	25258340107001004	1.9	6818.3	6807.9	10.4	1.89	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 08.0 22.0 18.0| tp 6808.0	6819.0	6808.0	6822.0	6807.0	6817.1	3	1	1.20	11.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:30:31	RTH	25258340107001006	1.9	6818.3	6807.9	10.4	1.89	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 08.0 24.0 18.0| tp 6808.0	6819.0	6808.0	6824.0	6807.0	6817.1	3	1	1.20	11.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:30:31	RTH	25258340107001008	1.9	6818.3	6807.9	10.4	1.89	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 08.0 26.0 18.0| tp 6808.0	6819.0	6808.0	6826.0	6807.0	6817.1	3	1	1.20	11.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:30:31	RTH	25258340107001010	1.9	6818.3	6807.9	10.4	1.89	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 08.0 28.0 18.0| tp 6808.0	6819.0	6808.0	6828.0	6807.0	6817.1	3	1	1.20	11.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:35:17	RTH	25258340107001206	1.9	6818.3	6806.0	12.3	2.26	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 06.0 24.0 18.0| tp 6806.0	6819.0	6806.0	6824.0	6804.2	6821.5	8	4	-3.20	14.10	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:35:17	RTH	25258340107001208	1.9	6818.3	6806.0	12.3	2.26	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 06.0 26.0 18.0| tp 6806.0	6819.0	6806.0	6826.0	6804.2	6821.5	8	4	-3.20	14.10	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:35:17	RTH	25258340107001210	1.9	6818.3	6806.0	12.3	2.26	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 06.0 28.0 18.0| tp 6806.0	6819.0	6806.0	6828.0	6804.2	6821.5	8	4	-3.20	14.10	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:28:01	RTH	26238340107000604	1.9	6818.3	6811.8	6.5	1.20	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 12.0 22.0 18.0| tp 6812.0	6819.0	6812.0	6822.0	6811.0	6817.1	1	1	1.20	7.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:28:01	RTH	26238340107000606	1.9	6818.3	6811.8	6.5	1.20	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 12.0 24.0 18.0| tp 6812.0	6819.0	6812.0	6824.0	6811.0	6817.1	1	1	1.20	7.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:28:01	RTH	26238340107000608	1.9	6818.3	6811.8	6.5	1.20	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 12.0 26.0 18.0| tp 6812.0	6819.0	6812.0	6826.0	6811.0	6817.1	1	1	1.20	7.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:28:01	RTH	26238340107000610	1.9	6818.3	6811.8	6.5	1.20	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 12.0 28.0 18.0| tp 6812.0	6819.0	6812.0	6828.0	6811.0	6817.1	1	1	1.20	7.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:30:29	RTH	26238340107000804	1.9	6818.3	6809.8	8.5	1.57	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 10.0 22.0 18.0| tp 6810.0	6819.0	6810.0	6822.0	6807.0	6817.1	3	1	1.20	11.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:30:29	RTH	26238340107000806	1.9	6818.3	6809.8	8.5	1.57	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 10.0 24.0 18.0| tp 6810.0	6819.0	6810.0	6824.0	6807.0	6817.1	3	1	1.20	11.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:30:29	RTH	26238340107000808	1.9	6818.3	6809.8	8.5	1.57	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 10.0 26.0 18.0| tp 6810.0	6819.0	6810.0	6826.0	6807.0	6817.1	3	1	1.20	11.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:30:29	RTH	26238340107000810	1.9	6818.3	6809.8	8.5	1.57	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 10.0 28.0 18.0| tp 6810.0	6819.0	6810.0	6828.0	6807.0	6817.1	3	1	1.20	11.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:30:31	RTH	26238340107001004	1.9	6818.3	6807.9	10.4	1.89	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 08.0 22.0 18.0| tp 6808.0	6819.0	6808.0	6822.0	6807.0	6817.1	3	1	1.20	11.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:30:31	RTH	26238340107001006	1.9	6818.3	6807.9	10.4	1.89	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 08.0 24.0 18.0| tp 6808.0	6819.0	6808.0	6824.0	6807.0	6817.1	3	1	1.20	11.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:30:31	RTH	26238340107001008	1.9	6818.3	6807.9	10.4	1.89	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 08.0 26.0 18.0| tp 6808.0	6819.0	6808.0	6826.0	6807.0	6817.1	3	1	1.20	11.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:30:31	RTH	26238340107001010	1.9	6818.3	6807.9	10.4	1.89	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 08.0 28.0 18.0| tp 6808.0	6819.0	6808.0	6828.0	6807.0	6817.1	3	1	1.20	11.30	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:35:17	RTH	26238340107001206	1.9	6818.3	6806.0	12.3	2.26	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 06.0 24.0 18.0| tp 6806.0	6819.0	6806.0	6824.0	6804.2	6821.5	8	4	-3.20	14.10	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
2026.03.10	US500.pro	2026.03.10 19:27:22	2026.03.10 19:35:17	RTH	26238340107001208	1.9	6818.3	6806.0	12.3	2.26	DEAL_TYPE_SELL	DEAL_REASON_TP	0.00	$6819.0 06.0 26.0 18.0| tp 6806.0	6819.0	6806.0	6826.0	6804.2	6821.5	8	4	-3.20	14.10	11.30	-3.20	16.70	-3.20	16.70	-3.20		1		1		4		9		3	100.00	gapDown_Day	PD_green	true	false	ONH;RTHH;dayHighSoFar	PDO;PDL;PDC;ONL;RTHL;IBL;IBH;dayLowSoFar;midpoint	dailyUp1	daily_tuesday
